,tile_names,xs,ys,incorrect_chip_paths
109,m_2608064_nw_17_060_20191120.tif,2,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000459.jpg
110,m_2608064_nw_17_060_20191120.tif,3,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000460.jpg
111,m_2608064_nw_17_060_20191120.tif,3,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000460.jpg
112,m_2608064_nw_17_060_20191120.tif,4,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000461.jpg
113,m_2608064_nw_17_060_20191120.tif,4,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000461.jpg
114,m_2608064_nw_17_060_20191120.tif,5,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000462.jpg
115,m_2608064_nw_17_060_20191120.tif,5,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000462.jpg
116,m_2608064_nw_17_060_20191120.tif,12,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000469.jpg
117,m_2608064_nw_17_060_20191120.tif,12,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000469.jpg
118,m_2608064_nw_17_060_20191120.tif,0,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000481.jpg
119,m_2608064_nw_17_060_20191120.tif,0,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000481.jpg
120,m_2608064_nw_17_060_20191120.tif,1,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000482.jpg
121,m_2608064_nw_17_060_20191120.tif,1,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000482.jpg
122,m_2608064_nw_17_060_20191120.tif,2,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000483.jpg
123,m_2608064_nw_17_060_20191120.tif,2,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000483.jpg
124,m_2608064_nw_17_060_20191120.tif,3,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000484.jpg
125,m_2608064_nw_17_060_20191120.tif,3,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000484.jpg
126,m_2608064_nw_17_060_20191120.tif,4,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000485.jpg
127,m_2608064_nw_17_060_20191120.tif,4,20,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_26080_m_2608064_nw_17_060_20191120_000485.jpg
128,m_2708205_ne_17_060_20191129.tif,18,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000319.jpg
129,m_2708205_ne_17_060_20191129.tif,18,12,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000319.jpg
130,m_2708205_ne_17_060_20191129.tif,13,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000339.jpg
131,m_2708205_ne_17_060_20191129.tif,13,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000339.jpg
132,m_2708205_ne_17_060_20191129.tif,14,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000340.jpg
133,m_2708205_ne_17_060_20191129.tif,14,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000340.jpg
134,m_2708205_ne_17_060_20191129.tif,16,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000342.jpg
135,m_2708205_ne_17_060_20191129.tif,16,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000342.jpg
136,m_2708205_ne_17_060_20191129.tif,18,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000344.jpg
137,m_2708205_ne_17_060_20191129.tif,18,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000344.jpg
138,m_2708205_ne_17_060_20191129.tif,19,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000345.jpg
139,m_2708205_ne_17_060_20191129.tif,19,13,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000345.jpg
140,m_2708205_ne_17_060_20191129.tif,12,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000363.jpg
141,m_2708205_ne_17_060_20191129.tif,12,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000363.jpg
142,m_2708205_ne_17_060_20191129.tif,14,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000365.jpg
143,m_2708205_ne_17_060_20191129.tif,14,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000365.jpg
144,m_2708205_ne_17_060_20191129.tif,15,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000366.jpg
145,m_2708205_ne_17_060_20191129.tif,15,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000366.jpg
146,m_2708205_ne_17_060_20191129.tif,16,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000367.jpg
147,m_2708205_ne_17_060_20191129.tif,16,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000367.jpg
148,m_2708205_ne_17_060_20191129.tif,17,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000368.jpg
149,m_2708205_ne_17_060_20191129.tif,17,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000368.jpg
150,m_2708205_ne_17_060_20191129.tif,18,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000369.jpg
151,m_2708205_ne_17_060_20191129.tif,18,14,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000369.jpg
152,m_2708205_ne_17_060_20191129.tif,13,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000389.jpg
153,m_2708205_ne_17_060_20191129.tif,13,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000389.jpg
154,m_2708205_ne_17_060_20191129.tif,14,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000390.jpg
155,m_2708205_ne_17_060_20191129.tif,14,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000390.jpg
156,m_2708205_ne_17_060_20191129.tif,16,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000392.jpg
157,m_2708205_ne_17_060_20191129.tif,16,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000392.jpg
158,m_2708205_ne_17_060_20191129.tif,17,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000393.jpg
159,m_2708205_ne_17_060_20191129.tif,17,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000393.jpg
160,m_2708205_ne_17_060_20191129.tif,18,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000394.jpg
161,m_2708205_ne_17_060_20191129.tif,18,15,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000394.jpg
162,m_2708205_ne_17_060_20191129.tif,12,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000413.jpg
163,m_2708205_ne_17_060_20191129.tif,12,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000413.jpg
164,m_2708205_ne_17_060_20191129.tif,13,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000414.jpg
165,m_2708205_ne_17_060_20191129.tif,13,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000414.jpg
166,m_2708205_ne_17_060_20191129.tif,14,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000415.jpg
167,m_2708205_ne_17_060_20191129.tif,14,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000415.jpg
168,m_2708205_ne_17_060_20191129.tif,16,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000417.jpg
169,m_2708205_ne_17_060_20191129.tif,16,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000417.jpg
170,m_2708205_ne_17_060_20191129.tif,17,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000418.jpg
171,m_2708205_ne_17_060_20191129.tif,17,16,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000418.jpg
172,m_2708205_ne_17_060_20191129.tif,12,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000438.jpg
173,m_2708205_ne_17_060_20191129.tif,12,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000438.jpg
174,m_2708205_ne_17_060_20191129.tif,16,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000442.jpg
175,m_2708205_ne_17_060_20191129.tif,16,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000442.jpg
176,m_2708205_ne_17_060_20191129.tif,12,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000463.jpg
177,m_2708205_ne_17_060_20191129.tif,12,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000463.jpg
178,m_2708205_ne_17_060_20191129.tif,13,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000464.jpg
179,m_2708205_ne_17_060_20191129.tif,13,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000464.jpg
180,m_2708205_ne_17_060_20191129.tif,16,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000467.jpg
181,m_2708205_ne_17_060_20191129.tif,16,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000467.jpg
182,m_2708205_ne_17_060_20191129.tif,17,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000468.jpg
183,m_2708205_ne_17_060_20191129.tif,17,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000468.jpg
184,m_2708205_ne_17_060_20191129.tif,12,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000488.jpg
185,m_2708205_ne_17_060_20191129.tif,12,19,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_ne_17_060_20191129_000488.jpg
186,m_2708205_nw_17_060_20191129.tif,8,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000009.jpg
187,m_2708205_nw_17_060_20191129.tif,8,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000009.jpg
188,m_2708205_nw_17_060_20191129.tif,6,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000032.jpg
189,m_2708205_nw_17_060_20191129.tif,6,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000032.jpg
190,m_2708205_nw_17_060_20191129.tif,9,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000085.jpg
191,m_2708205_nw_17_060_20191129.tif,9,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000085.jpg
192,m_2708205_nw_17_060_20191129.tif,10,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000086.jpg
193,m_2708205_nw_17_060_20191129.tif,10,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000086.jpg
194,m_2708205_nw_17_060_20191129.tif,7,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000108.jpg
195,m_2708205_nw_17_060_20191129.tif,7,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000108.jpg
196,m_2708205_nw_17_060_20191129.tif,8,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000109.jpg
197,m_2708205_nw_17_060_20191129.tif,8,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000109.jpg
198,m_2708205_nw_17_060_20191129.tif,9,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000110.jpg
199,m_2708205_nw_17_060_20191129.tif,9,4,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\fl_60cm_2019_27082_m_2708205_nw_17_060_20191129_000110.jpg
