X,Y,FID,Company,Site,State_Name,PADD,LONGITUDE,LATITUDE,Source
-98.378651,40.751998,866,MAGELLAN PIPELINE CO LP,DONIPHAN,Nebraska,2,-98.378651,40.751998,EIA815
-97.086223,47.933406,867,MAGELLAN PIPELINE CO LP,GRAND FORKS,North Dakota,2,-97.086223,47.933406,EIA815
-88.947278,40.297952,868,MAGELLAN PIPELINE CO LP,HEYWORTH,Illinois,2,-88.947278,40.297952,EIA815
-93.529592,41.561517,869,MAGELLAN PIPELINE CO LP,DES MOINES,Iowa,2,-93.529592,41.561517,EIA815
-91.565557,41.682734,870,MAGELLAN PIPELINE CO LP,IOWA CITY,Iowa,2,-91.565557,41.682734,EIA815
-94.604356,39.13989,871,MAGELLAN PIPELINE CO LP,KANSAS CITY,Kansas,2,-94.604356,39.13989,EIA815
-96.694886,40.697393,872,MAGELLAN PIPELINE CO LP,LINCOLN,Nebraska,2,-96.694886,40.697393,EIA815
-94.069078,44.155227,873,MAGELLAN PIPELINE CO LP,MANKATO,Minnesota,2,-94.069078,44.155227,EIA815
-95.780939,44.455925,874,MAGELLAN PIPELINE CO LP,MARSHALL,Minnesota,2,-95.780939,44.455925,EIA815
-93.354861,43.137319,875,MAGELLAN PIPELINE CO LP,MASON CITY,Iowa,2,-93.354861,43.137319,EIA815
-95.147085,43.356461,876,MAGELLAN PIPELINE CO LP,MILFORD,Iowa,2,-95.147085,43.356461,EIA815
-95.930262,41.27875,877,MAGELLAN PIPELINE CO LP,OMAHA,Nebraska,2,-95.930262,41.27875,EIA815
-92.249174,44.003512,878,MAGELLAN PIPELINE CO LP,ROCHESTER,Minnesota,2,-92.249174,44.003512,EIA815
-90.587822,38.79773,879,MAGELLAN TRMNLS HOLDINGS LP,SAINT CHARLES,Missouri,2,-90.587822,38.79773,EIA815
-96.356418,42.54068,880,MAGELLAN PIPELINE CO LP,SIOUX CITY,Iowa,2,-96.356418,42.54068,EIA815
-96.791368,43.543916,881,MAGELLAN PIPELINE CO LP,SIOUX FALLS,South Dakota,2,-96.791368,43.543916,EIA815
-95.690399,38.909065,882,MAGELLAN PIPELINE CO LP,TOPEKA,Kansas,2,-95.690399,38.909065,EIA815
-92.419583,42.437923,883,MAGELLAN PIPELINE CO LP,WATERLOO,Iowa,2,-92.419583,42.437923,EIA815
-97.088418,44.888547,884,MAGELLAN PIPELINE CO LP,WATERTOWN,South Dakota,2,-97.088418,44.888547,EIA815
-96.882255,46.876723,885,MAGELLAN PIPELINE CO LP,FARGO,North Dakota,2,-96.882255,46.876723,EIA815
-96.0294,36.131628,886,MAGELLAN PIPELINE CO LP,TULSA,Oklahoma,2,-96.0294,36.131628,EIA815
-93.093326,44.943829,887,MAGELLAN PIPELINE CO LP,MINNEAPOLIS,Minnesota,2,-93.093326,44.943829,EIA815
-96.4122,34.8789,888,MAGELLAN PIPELINE CO LP,ALLEN,Oklahoma,2,-96.4122,34.8789,EIA815
-102.329602,31.823783,889,MAGELLAN PIPELINE CO LP,ODESSA,Texas,3,-102.329602,31.823783,EIA815
-95.932608,41.117033,890,MAGELLAN PIPELINE CO LP,NEBRASKA CITY,Nebraska,2,-95.932608,41.117033,EIA815
-92.263682,38.885586,891,MAGELLAN PIPELINE CO LP,COLUMBIA,Missouri,2,-92.263682,38.885586,EIA815
-91.525089,39.88113,892,MAGELLAN PIPELINE CO LP,PALMYRA,Missouri,2,-91.525089,39.88113,EIA815
-97.836821,36.409916,893,MAGELLAN PIPELINE CO LP,ENID,Oklahoma,2,-97.836821,36.409916,EIA815
-93.424381,37.15859,894,MAGELLAN PIPELINE CO LP,SPRINGFIELD,Missouri,2,-93.424381,37.15859,EIA815
-97.441661,35.467053,895,MAGELLAN PIPELINE CO LP,OKLAHOMA CITY,Oklahoma,2,-97.441661,35.467053,EIA815
-96.6008,35.9883,896,MAGELLAN PIPELINE CO LP,DRUMRIGHT,Oklahoma,2,-96.6008,35.9883,EIA815
-94.303171,37.313982,897,MAGELLAN PIPELINE CO LP,CARTHAGE,Missouri,2,-94.303171,37.313982,EIA815
-94.745281,38.883533,898,MAGELLAN PIPELINE CO LP,OLATHE,Kansas,2,-94.745281,38.883533,EIA815
-97.371982,37.817864,899,MAGELLAN PIPELINE CO LP,WICHITA,Kansas,2,-97.371982,37.817864,EIA815
-94.395807,35.308125,900,MAGELLAN PL CO,FORT SMITH,Arkansas,3,-94.395807,35.308125,EIA815
-90.733398,42.408566,901,MAGELLAN PL CO,DUBUQUE,Iowa,2,-90.733398,42.408566,EIA815
-100.905893,38.598383,902,MAGELLAN PL CO,SCOTT CITY,Kansas,2,-100.905893,38.598383,EIA815
-95.286183,29.788594,903,MAGELLAN PL CO,EAST HOUSTON,Texas,3,-95.286183,29.788594,EIA815
-97.628362,32.732848,904,MAGELLAN PL CO,ALEDO WEST FORT WORTH,Texas,3,-97.628362,32.732848,EIA815
-72.900791,41.295286,905,MAGELLAN PIPELINE CO LP,NEW HAVEN FORBES,Connecticut,1,-72.900791,41.295286,EIA815
-75.532253,39.716879,906,MAGELLAN PIPELINE CO LP,WILMINGTON,Delaware,1,-75.532253,39.716879,EIA815
-77.43347,37.524696,907,MAGELLAN PIPELINE CO LP,RICHMOND,Virginia,1,-77.43347,37.524696,EIA815
-79.731599,37.38447,908,MAGELLAN PIPELINE CO LP,MONTVALE,Virginia,1,-79.731599,37.38447,EIA815
-86.862706,36.168556,909,MAGELLAN PIPELINE CO LP,NASHVILLE 1,Tennessee,2,-86.862706,36.168556,EIA815
-86.849351,36.164849,910,MAGELLAN PIPELINE CO LP,NASHVILLE 2,Tennessee,2,-86.849351,36.164849,EIA815
-83.999655,35.959384,911,MAGELLAN PIPELINE CO LP,KNOXVILLE 1,Tennessee,2,-83.999655,35.959384,EIA815
-83.993055,35.961423,912,MAGELLAN PIPELINE CO LP,KNOXVILLE 2,Tennessee,2,-83.993055,35.961423,EIA815
-85.193672,35.067111,913,MAGELLAN PIPELINE CO LP,CHATTANOOGA 1,Tennessee,2,-85.193672,35.067111,EIA815
-85.191616,35.071181,914,MAGELLAN PIPELINE CO LP,CHATTANOOGA 2,Tennessee,2,-85.191616,35.071181,EIA815
-78.297869,35.555132,915,MAGELLAN PIPELINE CO LP,SELMA,North Carolina,1,-78.297869,35.555132,EIA815
-79.918052,36.076882,916,MAGELLAN TRMNLS HOLDINGS LP,GREENSBORO 1,North Carolina,1,-79.918052,36.076882,EIA815
-79.933954,36.082514,917,MAGELLAN PIPELINE CO LP,GREENSBORO 2,North Carolina,1,-79.933954,36.082514,EIA815
-81.858354,34.9323,918,MAGELLAN PIPELINE CO LP,SPARTANBURG 1,South Carolina,1,-81.858354,34.9323,EIA815
-81.937315,34.971466,919,MAGELLAN PIPELINE CO LP,SPARTANBURG 2,South Carolina,1,-81.937315,34.971466,EIA815
-81.953901,33.596272,920,MAGELLAN PIPELINE CO LP,NORTH AUGUSTA 2,South Carolina,1,-81.953901,33.596272,EIA815
-81.984459,33.68133,921,MAGELLAN PIPELINE CO LP,NORTH AUGUSTA 1,South Carolina,1,-81.984459,33.68133,EIA815
-84.274701,33.917009,922,MAGELLAN PIPELINE CO LP,DORAVILLE 2,Georgia,1,-84.274701,33.917009,EIA815
-83.66145,32.741222,923,MAGELLAN PIPELINE CO LP,MACON,Georgia,1,-83.66145,32.741222,EIA815
-84.20807,31.549091,924,MAGELLAN PIPELINE CO LP,ALBANY,Georgia,1,-84.20807,31.549091,EIA815
-86.871886,33.460108,925,MAGELLAN TERMINALS HOLDINGS LP,BIRMINGHAM 481,Alabama,3,-86.871886,33.460108,EIA815
-86.379399,32.353116,926,MAGELLAN PIPELINE CO LP,MONTGOMERY,Alabama,3,-86.379399,32.353116,EIA815
-80.925589,35.281083,927,MAGELLAN PIPELINE CO LP,CHARLOTTE 1,North Carolina,1,-80.925589,35.281083,EIA815
-80.939851,35.280932,928,MAGELLAN PIPELINE CO LP,CHARLOTTE 2,North Carolina,1,-80.939851,35.280932,EIA815
-90.216004,29.962668,929,MAGELLAN PIPELINE CO LP,MARRERO,Louisiana,3,-90.216004,29.962668,EIA815
-95.210259,29.74146,930,MAGELLAN TRMNLS HOLDINGS LP,GALENA PARK,Texas,3,-95.210259,29.74146,EIA815
-92.177666,34.780009,931,MAGELLAN PIPELINE CO LP,N LITTLE ROCK - SOUTH,Arkansas,3,-92.177666,34.780009,EIA815
-92.177937,34.781793,932,MAGELLAN PIPELINE CO LP,N LITTLE ROCK - NORTH,Arkansas,3,-92.177937,34.781793,EIA815
-84.27008,33.915372,933,MAGELLAN TRMNLS HOLDINGS LP,DORAVILLE 1,Georgia,1,-84.27008,33.915372,EIA815
-72.910736,41.301398,934,MAGELLAN TRMNLS HOLDINGS LP,NEW HAVEN 85 EAST,Connecticut,1,-72.910736,41.301398,EIA815
-72.90231,41.293092,935,MAGELLAN TERMINALS HOLDINGS LP,NEW HAVEN 3,Connecticut,1,-72.90231,41.293092,EIA815
-97.431765,27.811441,936,MAGELLAN TERMINAL HOLDINGS LP,CORPUS CHRISTI,Texas,3,-97.431765,27.811441,EIA815
-79.989541,37.213179,937,MAGELLAN TERMINALS HOLDINGS LP,ROANOKE,Virginia,1,-79.989541,37.213179,EIA815
-84.484709,33.808474,938,MAGELLAN TERMINAL HOLDINGS LP,ATLANTA,Georgia,1,-84.484709,33.808474,EIA815
-104.813349,39.76032,939,MAGELLAN PIPELINE CO LP,AURORA,Colorado,4,-104.813349,39.76032,EIA815
-96.888938,32.778832,940,MAGELLAN PIPELINE CO LP,DALLAS,Texas,3,-96.888938,32.778832,EIA815
-98.691343,38.370977,941,MAGELLAN PIPELINE CO LP,GREAT BEND,Kansas,2,-98.691343,38.370977,EIA815
-92.39113,46.63205,942,MAGELLAN P L CO LP,WRENSHALL,Minnesota,2,-92.39113,46.63205,EIA815
-96.888579,32.06116,943,MAGELLAN P L CO,FROST,Texas,3,-96.888579,32.06116,EIA815
-90.469478,41.532107,944,MAGELLAN P L CO LP,BETTENDORF 347,Iowa,2,-90.469478,41.532107,EIA815
-106.215858,31.813512,945,MAGELLAN PIPELINE CO LP,EL PASO,Texas,3,-106.215858,31.813512,EIA815
-97.120124,32.918595,946,MAGELLAN PIPELINE CO LP,SOUTHLAKE TX,Texas,3,-97.120124,32.918595,EIA815
-104.703327,38.66756,947,MAGELLAN PIPELINE CO LP,FOUNTAIN,Colorado,4,-104.703327,38.66756,EIA815
-104.828864,41.107929,948,MAGELLAN PIPELINE CO LP,CHEYENNE,Wyoming,4,-104.828864,41.107929,EIA815
-103.16309,44.09712,949,MAGELLAN PIPELINE CO LP,RAPID CITY,South Dakota,2,-103.16309,44.09712,EIA815
-104.910314,39.83673,950,MAGELLAN PIPELINE CO LP,DUPONT,Colorado,4,-104.910314,39.83673,EIA815
-88.744427,32.352969,951,MAPLES GAS CO INC,MERIDIAN,Mississippi,3,-88.744427,32.352969,EIA815
-82.437933,27.952312,952,MARATHON PETROLEUM CO LLC,TAMPA PT YBOR FL ASPHALT,Florida,1,-82.437933,27.952312,EIA815
-80.660591,40.59444,953,MARATHON PETROLEUM CO LLC,WELLSVILLE - ASPHALT,Ohio,2,-80.660591,40.59444,EIA815
-84.216832,39.48685,954,MARATHON PETROLEUM CO LLC,LEBANON,Ohio,2,-84.216832,39.48685,EIA815
-86.834139,36.184193,955,MARATHON PETROLEUM CO LLC,BORDEAUX,Tennessee,2,-86.834139,36.184193,EIA815
-88.530607,37.027552,956,MARATHON PETROLEUM CO LLC,PADUCAH,Kentucky,2,-88.530607,37.027552,EIA815
-84.90688,32.522697,957,MARATHON PETROLEUM CO LLC,COLUMBUS,Georgia,1,-84.90688,32.522697,EIA815
-80.463045,40.642838,958,MARATHON PETROLEUM CO LLC,MIDLAND,Pennsylvania,1,-80.463045,40.642838,EIA815
-80.618939,40.4045,959,MARATHON PETROLEUM CO LLC,STEUBENVILLE,Ohio,2,-80.618939,40.4045,EIA815
-80.70018,41.086343,960,MARATHON PETROLEUM CO LLC,YOUNGSTOWN,Ohio,2,-80.70018,41.086343,EIA815
-82.773014,41.31159,961,MARATHON PETROLEUM CO LLC,BELLEVUE,Ohio,2,-82.773014,41.31159,EIA815
-88.915787,37.991706,962,MARATHON PETROLEUM CO LLC,BENTON IL ASPHALT,Illinois,2,-88.915787,37.991706,EIA815
-82.60601,38.43379,963,MARATHON PETROLEUM CO LLC,BIG SANDY - ASPHALT,Kentucky,2,-82.60601,38.43379,EIA815
-81.67706,41.487,964,MARATHON PETROLEUM CO LLC,CLEVELAND - ASPHALT,Ohio,2,-81.67706,41.487,EIA815
-83.153259,42.278862,965,MARATHON PETROLEUM CO LLC,DETROIT - ASPHALT,Michigan,2,-83.153259,42.278862,EIA815
-79.91419,40.2577,966,MARATHON PETROLEUM CO LLC,FLOREFFE - ASPHALT,Pennsylvania,1,-79.91419,40.2577,EIA815
-90.6192,30.0558,967,MARATHON PETROLEUM CO LLC,GARYVILLE - ASPHALT,Louisiana,3,-90.6192,30.0558,EIA815
-86.228417,39.785917,968,MARATHON PETROLEUM CO LLC,INDIANAPOLIS - ASPHALT,Indiana,2,-86.228417,39.785917,EIA815
-83.909226,35.957404,969,MARATHON PETROLEUM CO LLC,KNOXVILLE - ASPHALT,Tennessee,2,-83.909226,35.957404,EIA815
-88.1425,37.021111,970,MARATHON PETROLEUM CO LLC,KUTTAWA KY ASPHALT,Kentucky,2,-88.1425,37.021111,EIA815
-85.89825,38.129945,971,MARATHON PETROLEUM CO LLC,LOUISVILLE ASPHCANE RUN,Kentucky,2,-85.89825,38.129945,EIA815
-87.944508,37.923523,972,MARATHON PETROLEUM CO LLC,MT VERNON IN ASPHALT,Indiana,2,-87.944508,37.923523,EIA815
-86.808916,36.204578,973,MARATHON PETROLEUM CO LLC,NASHVILLE TN ASPHALT,Tennessee,2,-86.808916,36.204578,EIA815
-86.254566,41.798699,974,MARATHON PETROLEUM CO LLC,NILES MI NORTH,Michigan,2,-86.254566,41.798699,EIA815
-84.80466,39.11842,975,MARATHON PETROLEUM CO LLC,NORTH BEND OH ASPHALT,Ohio,2,-84.80466,39.11842,EIA815
-88.846258,39.029074,976,MARATHON PETROLEUM CO LLC,ST ELMO IL ASPHALT,Illinois,2,-88.846258,39.029074,EIA815
-78.925112,42.99195,977,MARATHON PETROLEUM CO LP,BUFFALO TERMINAL,New York,1,-78.925112,42.99195,EIA815
-83.228161,42.130801,978,MARATHON PIPELINE LLC,WOODHAVEN,Michigan,2,-83.228161,42.130801,EIA815
-90.090113,38.83353,979,MARATHON PIPELINE LLC,HARTFORD,Illinois,2,-90.090113,38.83353,EIA815
-87.726163,39.003502,980,MARATHON PIPELINE LLC,ROBINSON STORAGE FACILITY,Illinois,2,-87.726163,39.003502,EIA815
-87.500148,41.637408,981,MPLX TERMINALS LLC,HAMMOND,Indiana,2,-87.500148,41.637408,EIA815
-87.959978,42.027643,982,MPLX TERMINALS LLC,MT PROSPECT,Illinois,2,-87.959978,42.027643,EIA815
-85.829727,38.232516,983,MPLX TERMINALS LLC,ALGO,Kentucky,2,-85.829727,38.232516,EIA815
-84.499675,39.052675,984,MPLX TERMINALS LLC,COVINGTON,Kentucky,2,-84.499675,39.052675,EIA815
-83.674582,43.091709,985,MPLX TERMINALS LLC,FLINT,Michigan,2,-83.674582,43.091709,EIA815
-82.599361,38.36695,986,MPLX TERMINALS LLC,VINEY BRANCH,Kentucky,2,-82.599361,38.36695,EIA815
-83.864432,43.620115,987,MPLX TERMINALS LLC,BAY CITY,Michigan,2,-83.864432,43.620115,EIA815
-83.308681,42.245639,988,MPLX TERMINALS LLC,ROMULUS,Michigan,2,-83.308681,42.245639,EIA815
-89.179479,42.260141,989,MPLX TERMINALS LLC,ROCKFORD,Illinois,2,-89.179479,42.260141,EIA815
-83.451579,41.651903,990,MPLX TERMINALS LLC,OREGON,Ohio,2,-83.451579,41.651903,EIA815
-86.18409,43.310223,991,MPLX TERMINALS LLC,NORTH MUSKEGON,Michigan,2,-86.18409,43.310223,EIA815
-86.25457,41.798465,992,MPLX TERMINALS LLC,NILES SOUTH,Michigan,2,-86.25457,41.798465,EIA815
-85.364835,40.277078,993,MPLX TERMINALS LLC,MUNCIE,Indiana,2,-85.364835,40.277078,EIA815
-84.123629,40.697361,994,MPLX TERMINALS LLC,LIMA,Ohio,2,-84.123629,40.697361,EIA815
-84.540126,38.061035,995,MPLX TERMINALS LLC,LEXINGTON,Kentucky,2,-84.540126,38.061035,EIA815
-84.424293,42.309951,996,MPLX TERMINALS LLC,JACKSON,Michigan,2,-84.424293,42.309951,EIA815
-86.251692,39.925072,997,MPLX TERMINALS LLC,INDIANAPOLIS,Indiana,2,-86.251692,39.925072,EIA815
-86.225454,39.784529,998,MPLX TERMINALS LLC,SPEEDWAY,Indiana,2,-86.225454,39.784529,EIA815
-82.46868,40.023369,999,MPLX TERMINALS LLC,HEATH,Ohio,2,-82.46868,40.023369,EIA815
-83.113693,39.969741,1000,MPLX TERMINALS LLC,COLUMBUS WEST,Ohio,2,-83.113693,39.969741,EIA815
-83.102284,39.967751,1001,MPLX TERMINALS LLC,COLUMBUS EAST,Ohio,2,-83.102284,39.967751,EIA815
-84.60844,39.076538,1002,MPLX TERMINALS LLC,CINCINNATI,Ohio,2,-84.60844,39.076538,EIA815
-88.314515,40.111535,1003,MPLX TERMINALS LLC,CHAMPAIGN,Illinois,2,-88.314515,40.111535,EIA815
-81.627242,41.278353,1004,MPLX TERMINALS LLC,BRECKSVILLE,Ohio,2,-81.627242,41.278353,EIA815
-85.847454,38.205772,1005,MPLX TERMINALS LLC,KRAMERS LANE,Kentucky,2,-85.847454,38.205772,EIA815
-84.648705,42.780853,1006,MPLX TERMINALS LLC,LANSING,Michigan,2,-84.648705,42.780853,EIA815
-85.451875,40.897086,1007,MPLX TERMINALS LLC,HUNTINGTON,Indiana,2,-85.451875,40.897086,EIA815
-83.150049,42.27678,1008,MPLX TERMINALS LLC,DETROIT,Michigan,2,-83.150049,42.27678,EIA815
-81.4151,40.7729,1009,MPLX TERMINALS LLC,CANTON,Ohio,2,-81.4151,40.7729,EIA815
-84.001843,35.963511,1010,MPLX TERMINALS LLC,KNOXVILLE,Tennessee,2,-84.001843,35.963511,EIA815
-82.493607,34.547259,1011,MPLX TERMINALS LLC,BELTON,South Carolina,1,-82.493607,34.547259,EIA815
-81.633747,38.381065,1012,MPLX TERMINALS LLC,CHARLESTON,West Virginia,1,-81.633747,38.381065,EIA815
-80.130664,26.092996,1013,MPLX TERMINALS LLC,FT LAUDERDALE SPANGLER,Florida,1,-80.130664,26.092996,EIA815
-87.603154,37.97119,1014,MPLX TERMINALS LLC,EVANSVILLE,Indiana,2,-87.603154,37.97119,EIA815
-81.396559,39.373625,1015,MPLX TERMINALS LLC,MARIETTA,Ohio,2,-81.396559,39.373625,EIA815
-87.715846,39.006042,1016,MPLX TERMINALS LLC,ROBINSON,Illinois,2,-87.715846,39.006042,EIA815
-82.436677,27.946313,1017,MPLX TERMINALS LLC,TAMPA,Florida,1,-82.436677,27.946313,EIA815
-84.271115,33.909518,1018,MPLX TERMINALS LLC,DORAVILLE,Georgia,1,-84.271115,33.909518,EIA815
-84.684379,33.86013,1019,MPLX TERMINALS LLC,POWDER SPRINGS,Georgia,1,-84.684379,33.86013,EIA815
-86.878358,33.455119,1020,MPLX TERMINALS LLC,BIRMINGHAM,Alabama,3,-86.878358,33.455119,EIA815
-83.660111,32.7412,1021,MPLX TERMINALS LLC,MACON,Georgia,1,-83.660111,32.7412,EIA815
-86.317412,32.403811,1022,MPLX TERMINALS LLC,MONTGOMERY,Alabama,3,-86.317412,32.403811,EIA815
-80.941347,35.281374,1023,MPLX TERMINALS LLC,CHARLOTTE,North Carolina,1,-80.941347,35.281374,EIA815
-116.248415,43.606339,1024,ANDEAVOR LOGISTICS LP,BOISE,Idaho,4,-116.248415,43.606339,EIA815
-112.530723,42.916233,1025,ANDEAVOR LOGISTICS LP,POCATELLO,Idaho,4,-112.530723,42.916233,EIA815
-151.384605,60.688403,1026,ANDEAVOR LOGISTICS LP,NIKISKI RACK,Alaska,5,-151.384605,60.688403,EIA815
-118.238694,33.791408,1027,ANDEAVOR LOGISTICS LP,WILMINGTON,California,5,-118.238694,33.791408,EIA815
-149.890842,61.229597,1028,ANDEAVOR LOGISTICS LP,ANCHORAGE T276,Alaska,5,-149.890842,61.229597,EIA815
-149.883375,61.235633,1029,ANDEAVOR LOGISTICS LP,ANCHORAGE TO22 TERMINAL,Alaska,5,-149.883375,61.235633,EIA815
-106.39842,31.780512,1030,ANDEAVOR LOGISTICS LP,EL PASO TERMINAL,Texas,3,-106.39842,31.780512,EIA815
-106.646731,35.048089,1031,ANDEAVOR LOGISTICS LP,ALBUQUERQUE PRODTS TRMNL,New Mexico,3,-106.646731,35.048089,EIA815
-103.244759,32.228485,1032,ANDEAVOR LOGISTICS LP,JAL LPG STORAGE,New Mexico,3,-103.244759,32.228485,EIA815
-110.904647,32.163879,1033,ANDEAVOR LOGISTICS LP,TUCSON ASPHALT,Arizona,5,-110.904647,32.163879,EIA815
-107.912183,36.696425,1034,ANDEAVOR LOGISTICS LP,BLOOMFIELD,New Mexico,3,-107.912183,36.696425,EIA815
-108.74356,35.52784,1035,ANDEAVOR LOGISTICS LP,WINGATE,New Mexico,3,-108.74356,35.52784,EIA815
-121.356078,38.391213,1036,ANDEAVOR LOGISTICS LP,ELK GROVE ASPHALT TERMINAL,California,5,-121.356078,38.391213,EIA815
-118.995727,35.422859,1037,ANDEAVOR LOGISTICS LP,BAKERSFIELD ASPHALT TERMINAL,California,5,-118.995727,35.422859,EIA815
-118.165224,35.029328,1038,ANDEAVOR LOGISTICS LP,MOJAVE ASPHALT TERMINAL,California,5,-118.165224,35.029328,EIA815
-112.099918,33.419245,1039,ANDEAVOR LOGISTICS LP,PHOENIX ASPHALT,Arizona,5,-112.099918,33.419245,EIA815
-119.24831,39.612209,1040,ANDEAVOR LOGISTICS LP,PARAMOUNT NEVADA TERMINAL,Nevada,5,-119.24831,39.612209,EIA815
-147.342226,64.739327,1041,MPC ALASKA TERMINAL COMPANY LLC,NORTH POLE TERMINAL,Alaska,5,-147.342226,64.739327,EIA815
-94.919069,29.36463,1042,OILTANKING TEXAS CITY LP,TEXAS CITY,Texas,3,-94.919069,29.36463,EIA815
-94.04583,30.03333,1043,MARTIN OPERATING PARTNERSHIP LP,STANOLIND,Texas,3,-94.04583,30.03333,EIA815
-94.036389,30.058611,1044,MARTIN OPERATING PARTNERSHIP LP,NECHES,Texas,3,-94.036389,30.058611,EIA815
-88.13253,30.644897,1045,MARTIN ENERGY SERVICES LLC,BLAKELEY ISLAND,Alabama,3,-88.13253,30.644897,EIA815
-88.108081,30.527274,1046,MARTIN ENERGY SERVICES LLC,THEODORE,Alabama,3,-88.108081,30.527274,EIA815
-88.508563,30.354856,1047,MARTIN ENERGY SERVICES LLC,PASCAGOULA,Mississippi,3,-88.508563,30.354856,EIA815
-90.207148,29.115093,1048,MARTIN ENERGY SERVICES LLC,FOURCHON MARTIN TERMINAL,Louisiana,3,-90.207148,29.115093,EIA815
-94.7872,29.32483,1049,MARTIN ENERGY SERVICES LLC,GALVESTON - PELICAN ISLAND TERMINAL,Texas,3,-94.7872,29.32483,EIA815
-97.136414,27.751,1050,MARTIN ENERGY SERVICES LLC,HARBOR ISLAND TERMINAL,Texas,3,-97.136414,27.751,EIA815
-82.41563,27.90093,1051,MARTIN ENERGY SERVICES LLC,TAMPA,Florida,1,-82.41563,27.90093,EIA815
-91.100951,29.665966,1052,MARTIN ENERGY SERVICES LLC,AMELIA,Louisiana,3,-91.100951,29.665966,EIA815
-90.197842,29.115737,1053,MARTIN ENERGY SERVICES LLC,FOURCHON 15,Louisiana,3,-90.197842,29.115737,EIA815
-90.259818,29.375915,1054,MARTIN ENERGY SERVICES LLC,FOURCHON 16,Louisiana,3,-90.259818,29.375915,EIA815
-93.953758,29.806689,1055,MARTIN ENERGY SERVICES LLC,PORT ARTHUR DOCK,Texas,3,-93.953758,29.806689,EIA815
-92.637505,29.980959,1056,MARTIN ENERGY SERVICES LLC,MARINE 193 DOCK,Louisiana,3,-92.637505,29.980959,EIA815
-93.294231,30.104556,1057,MARTIN ENERGY SERVICES LLC,LAKE CHARLES DOCK,Louisiana,3,-93.294231,30.104556,EIA815
-85.330221,35.066786,1058,BRIGHT STAR ENERGY INC,CHATTANOOGA,Tennessee,2,-85.330221,35.066786,EIA815
-85.041246,34.023278,1059,CW MATTHEWS CONTRACTING CO INC,ROCKMART,Georgia,1,-85.041246,34.023278,EIA815
-122.736048,45.561568,1060,MCCALL OIL & CHEMICAL,MCCALL TERMINAL PORTLAND,Oregon,5,-122.736048,45.561568,EIA815
-72.526701,41.940304,1061,ACE ENERGY LLC,HALL & MUSKA,Connecticut,1,-72.526701,41.940304,EIA815
-88.031979,30.6981,1062,BARCLIFF LLC,MOBILE,Alabama,3,-88.031979,30.6981,EIA815
-88.076649,30.7327,1063,BARCLIFF LLC,MOBILE,Alabama,3,-88.076649,30.7327,EIA815
-83.1344,42.2733,1064,MIDWEST MARINE INC,RIVER ROUGE,Michigan,2,-83.1344,42.2733,EIA815
-97.18051,27.865883,1065,MISDTREAM TEXAS INGLESIDE LLC,INGLESIDE FACILITY,Texas,3,-97.18051,27.865883,EIA815
-118.219625,33.77686,1066,PETRO-DIAMOND TRMNL CO,LONG BEACH,California,5,-118.219625,33.77686,EIA815
-112.298,40.5308,1067,MOUNTAIN STATES ASPHALT INC,TOOELE,Utah,4,-112.298,40.5308,EIA815
-97.324615,32.830575,1068,MUSKET CORP,FORT WORTH ETHANOL TERMINAL,Texas,3,-97.324615,32.830575,EIA815
-97.330161,32.826339,1069,MUSKET CORP,FORT WORTH MEACHAM FACILITY DFW,Texas,3,-97.330161,32.826339,EIA815
-95.08603,29.789744,1070,PELICAN ASPHALT CO LLC,PELICAN REFINING CO LLC,Texas,3,-95.08603,29.789744,EIA815
-72.902654,41.291279,1071,NEW HAVEN TERMINAL INC,NEW HAVEN,Connecticut,1,-72.902654,41.291279,EIA815
-72.903489,41.290242,1072,NEW HAVEN TERMINAL INC,NEW HAVEN TERMINAL EAST,Connecticut,1,-72.903489,41.290242,EIA815
-78.937851,42.989079,1073,SUIT-KOTE CORP,TONAWANDA ASPHALT,New York,1,-78.937851,42.989079,EIA815
-76.314653,36.773122,1074,NGL ENERGY PARTNERS LP,CHESAPEAKE LPG TERMINAL,Virginia,1,-76.314653,36.773122,EIA815
-89.91624,36.78922,1075,NGL SUPPLY WHOLESALE LLC,DEXTER,Missouri,2,-89.91624,36.78922,EIA815
-92.16074,34.823895,1076,NGL SUPPLY WHOLESALE LLC,RIXIE,Arkansas,3,-92.16074,34.823895,EIA815
-90.174015,35.130354,1077,NGL SUPPLY WHOLESALE LLC,WEST MEMPHIS,Arkansas,3,-90.174015,35.130354,EIA815
-89.121634,42.730496,1078,NGL SUPPLY WHOLESALE LLC,JANESVILLE,Wisconsin,2,-89.121634,42.730496,EIA815
-93.132264,44.718197,1079,NGL SUPPLY WHOLESALE LLC,ROSEMOUNT,Minnesota,2,-93.132264,44.718197,EIA815
-90.75261,36.063117,1080,NGL SUPPLY WHOLESALE LLC,LIGHT,Arkansas,3,-90.75261,36.063117,EIA815
-86.47897,40.02537,1081,NGL SUPPLY WHOLESALE LLC,LEBANON,Indiana,2,-86.47897,40.02537,EIA815
-112.588812,39.507738,1082,SAWTOOTH NGL CAVERNS LLC,SAWTOOTH,Utah,4,-112.588812,39.507738,EIA815
-73.066317,40.813351,1083,NIC HOLDING CORP,NORTH HOLTSVILLE TERMINAL,New York,1,-73.066317,40.813351,EIA815
